id,method-name,parametes-method,return-method,field-access,methods-method,contain-class-name,attributes-class,methods-class,target-class-name,attributes-class,methods-class,tag,move-tag
128,render,Node  Renderer  Context  Html  Writer  Definition  Node  Renderer,void,,indent  tag  with  Attr  render  Children  tag  un  Indent,Definition  Node  Renderer,list  Options  Factory,Definition  Node  Renderer  get  Node  Rendering  Handlers  render  apply,Definition  Term,,get  Ast  Extra  get  Segments  Definition  Term  Definition  Term  Definition  Term  is  Paragraph  Wrapping  Disabled,0,0
129,render,Node  Renderer  Context  Html  Writer  Definition  Node  Renderer,void,,indent  tag  with  Attr  render  Children  tag  un  Indent,Definition  Term,,get  Ast  Extra  get  Segments  Definition  Term  Definition  Term  Definition  Term  is  Paragraph  Wrapping  Disabled,Definition  Node  Renderer,list  Options  Factory,Definition  Node  Renderer  get  Node  Rendering  Handlers  render  apply,1,0
130,render,Node  Renderer  Context  Html  Writer  Superscript  Jira  Renderer,void,,raw  render  Children  raw,Superscript  Jira  Renderer,Factory,Superscript  Jira  Renderer  get  Node  Rendering  Handlers  apply,Superscript,opening  Marker  text  closing  Marker  superscript  Block  Text,get  Segments  get  Ast  Extra  Superscript  Superscript  Superscript  Superscript  get  Opening  Marker  set  Opening  Marker  get  Text  set  Text  get  Closing  Marker  set  Closing  Marker,0,0
131,render,Node  Renderer  Context  Html  Writer  Superscript  Jira  Renderer,void,,raw  render  Children  raw,Superscript,opening  Marker  text  closing  Marker  superscript  Block  Text,get  Segments  get  Ast  Extra  Superscript  Superscript  Superscript  Superscript  get  Opening  Marker  set  Opening  Marker  get  Text  set  Text  get  Closing  Marker  set  Closing  Marker,Superscript  Jira  Renderer,Factory,Superscript  Jira  Renderer  get  Node  Rendering  Handlers  apply,1,1
132,render,Node  Renderer  Context  Html  Writer  Typographic  Node  Renderer,void,,get  Typographic  Opening  is  Empty  get  Typographic  Opening  raw  get  Typographic  Opening  render  Children  get  Typographic  Closing  is  Empty  get  Typographic  Closing  raw  get  Typographic  Closing,Typographic  Node  Renderer,Factory,Typographic  Node  Renderer  get  Node  Rendering  Handlers  apply,Typographic  Quotes,opening  Marker  text  closing  Marker  typographic  Opening  typographic  Closing,get  Segments  get  Ast  Extra  Typographic  Quotes  Typographic  Quotes  Typographic  Quotes  get  Opening  Marker  set  Opening  Marker  get  Text  set  Text  get  Closing  Marker  set  Closing  Marker  get  Typographic  Opening  set  Typographic  Opening  get  Typographic  Closing  set  Typographic  Closing,0,0
133,render,Node  Renderer  Context  Html  Writer  Typographic  Node  Renderer,void,,get  Typographic  Opening  is  Empty  get  Typographic  Opening  raw  get  Typographic  Opening  render  Children  get  Typographic  Closing  is  Empty  get  Typographic  Closing  raw  get  Typographic  Closing,Typographic  Quotes,opening  Marker  text  closing  Marker  typographic  Opening  typographic  Closing,get  Segments  get  Ast  Extra  Typographic  Quotes  Typographic  Quotes  Typographic  Quotes  get  Opening  Marker  set  Opening  Marker  get  Text  set  Text  get  Closing  Marker  set  Closing  Marker  get  Typographic  Opening  set  Typographic  Opening  get  Typographic  Closing  set  Typographic  Closing,Typographic  Node  Renderer,Factory,Typographic  Node  Renderer  get  Node  Rendering  Handlers  apply,1,1
134,process  Aside,Element  Html  Node  Converter  Context  Html  Converter  Core  Node  Renderer,void,,is  First  Child  line  push  Prefix  add  Prefix  render  Children  line  pop  Prefix,Html  Converter  Core  Node  Renderer,emoji  alt  prefix  numeric  dot  list  pat  numeric  paren  list  pat  non  numeric  dot  list  pat  non  numeric  paren  list  pat  bullet  list  pat  alpha  numeral  pat  explicit  Link  Text  Tags  my  Abbreviations  my  Macros  Map  my  Html  Converter  Options  my  Table  my  Table  Suppress  Columns,Html  Converter  Core  Node  Renderer  get  Html  Converter  Phases  get  Html  Node  Renderer  Handlers  render  Document  get  Max  Repeated  Chars  has  Children  Of  Type  is  First  Child  is  Last  Child  process  Default  process  A  process  Abbr  process  Block  Quote  process  Br  process  Code  process  Del  handle  Div  Table  handle  Div  Table  Row  handle  Div  Table  Cell  has  Intersection  process  Div  process  Dl  handle  Definition  process  Emoji  process  Emphasis  process  Hr  process  Img  process  Input  process  Ins  process  Strong  process  Sub  process  Sup  process  Math  handle  List  Item  has  List  Item  Parent  have  List  Item  Ancestor  handle  List  process  Li  process  Ol  process  Ul  process  Svg  process  P  process  Heading  process  Pre  process  Table  handle  Table  Section  handle  Table  Row  handle  Table  Caption  handle  Table  Cell  matching  Text  convert  Numeric  process  Unwrapped  process  Wrapped  process  Span  process  Comment  process  Text,Html  Markdown  Writer,,Html  Markdown  Writer  Html  Markdown  Writer  Html  Markdown  Writer  get  Empty  Appendable  last  Block  Quote  Child  Prefix,0,0
135,process  Aside,Element  Html  Node  Converter  Context  Html  Converter  Core  Node  Renderer,void,,is  First  Child  line  push  Prefix  add  Prefix  render  Children  line  pop  Prefix,Html  Markdown  Writer,,Html  Markdown  Writer  Html  Markdown  Writer  Html  Markdown  Writer  get  Empty  Appendable  last  Block  Quote  Child  Prefix,Html  Converter  Core  Node  Renderer,emoji  alt  prefix  numeric  dot  list  pat  numeric  paren  list  pat  non  numeric  dot  list  pat  non  numeric  paren  list  pat  bullet  list  pat  alpha  numeral  pat  explicit  Link  Text  Tags  my  Abbreviations  my  Macros  Map  my  Html  Converter  Options  my  Table  my  Table  Suppress  Columns,Html  Converter  Core  Node  Renderer  get  Html  Converter  Phases  get  Html  Node  Renderer  Handlers  render  Document  get  Max  Repeated  Chars  has  Children  Of  Type  is  First  Child  is  Last  Child  process  Default  process  A  process  Abbr  process  Block  Quote  process  Br  process  Code  process  Del  handle  Div  Table  handle  Div  Table  Row  handle  Div  Table  Cell  has  Intersection  process  Div  process  Dl  handle  Definition  process  Emoji  process  Emphasis  process  Hr  process  Img  process  Input  process  Ins  process  Strong  process  Sub  process  Sup  process  Math  handle  List  Item  has  List  Item  Parent  have  List  Item  Ancestor  handle  List  process  Li  process  Ol  process  Ul  process  Svg  process  P  process  Heading  process  Pre  process  Table  handle  Table  Section  handle  Table  Row  handle  Table  Caption  handle  Table  Cell  matching  Text  convert  Numeric  process  Unwrapped  process  Wrapped  process  Span  process  Comment  process  Text,1,1
136,process  Block  Quote,Element  Html  Node  Converter  Context  Html  Markdown  Writer,void,,is  First  Child  line  push  Prefix  add  Prefix  render  Children  line  pop  Prefix,Html  Converter  Core  Node  Renderer,emoji  alt  prefix  numeric  dot  list  pat  numeric  paren  list  pat  non  numeric  dot  list  pat  non  numeric  paren  list  pat  bullet  list  pat  alpha  numeral  pat  explicit  Link  Text  Tags  my  Abbreviations  my  Macros  Map  my  Html  Converter  Options  my  Table  my  Table  Suppress  Columns,Html  Converter  Core  Node  Renderer  get  Html  Converter  Phases  get  Html  Node  Renderer  Handlers  render  Document  get  Max  Repeated  Chars  has  Children  Of  Type  is  First  Child  is  Last  Child  process  Default  process  A  process  Abbr  process  Br  process  Code  process  Del  handle  Div  Table  handle  Div  Table  Row  handle  Div  Table  Cell  has  Intersection  process  Div  process  Dl  handle  Definition  process  Emoji  process  Emphasis  process  Hr  process  Img  process  Input  process  Ins  process  Strong  process  Sub  process  Sup  process  Math  handle  List  Item  has  List  Item  Parent  have  List  Item  Ancestor  handle  List  process  Li  process  Ol  process  Ul  process  Svg  process  P  process  Heading  process  Pre  process  Table  handle  Table  Section  handle  Table  Row  handle  Table  Caption  handle  Table  Cell  matching  Text  convert  Numeric  process  Unwrapped  process  Wrapped  process  Span  process  Comment  process  Text,Html  Markdown  Writer,,Html  Markdown  Writer  Html  Markdown  Writer  Html  Markdown  Writer  get  Empty  Appendable  last  Block  Quote  Child  Prefix  process  Aside,0,0
137,process  Block  Quote,Element  Html  Node  Converter  Context  Html  Markdown  Writer,void,,is  First  Child  line  push  Prefix  add  Prefix  render  Children  line  pop  Prefix,Html  Markdown  Writer,,Html  Markdown  Writer  Html  Markdown  Writer  Html  Markdown  Writer  get  Empty  Appendable  last  Block  Quote  Child  Prefix  process  Aside,Html  Converter  Core  Node  Renderer,emoji  alt  prefix  numeric  dot  list  pat  numeric  paren  list  pat  non  numeric  dot  list  pat  non  numeric  paren  list  pat  bullet  list  pat  alpha  numeral  pat  explicit  Link  Text  Tags  my  Abbreviations  my  Macros  Map  my  Html  Converter  Options  my  Table  my  Table  Suppress  Columns,Html  Converter  Core  Node  Renderer  get  Html  Converter  Phases  get  Html  Node  Renderer  Handlers  render  Document  get  Max  Repeated  Chars  has  Children  Of  Type  is  First  Child  is  Last  Child  process  Default  process  A  process  Abbr  process  Br  process  Code  process  Del  handle  Div  Table  handle  Div  Table  Row  handle  Div  Table  Cell  has  Intersection  process  Div  process  Dl  handle  Definition  process  Emoji  process  Emphasis  process  Hr  process  Img  process  Input  process  Ins  process  Strong  process  Sub  process  Sup  process  Math  handle  List  Item  has  List  Item  Parent  have  List  Item  Ancestor  handle  List  process  Li  process  Ol  process  Ul  process  Svg  process  P  process  Heading  process  Pre  process  Table  handle  Table  Section  handle  Table  Row  handle  Table  Caption  handle  Table  Cell  matching  Text  convert  Numeric  process  Unwrapped  process  Wrapped  process  Span  process  Comment  process  Text,1,0
138,process  Emoji,Element  Html  Node  Converter  Context  Html  Markdown  Writer,void,,has  Attr  append  append  append  attr  has  Attr  get  Emoji  From  U  R  I  attr  append  append  append  render  Default,Html  Converter  Core  Node  Renderer,emoji  alt  prefix  numeric  dot  list  pat  numeric  paren  list  pat  non  numeric  dot  list  pat  non  numeric  paren  list  pat  bullet  list  pat  alpha  numeral  pat  explicit  Link  Text  Tags  my  Abbreviations  my  Macros  Map  my  Html  Converter  Options  my  Table  my  Table  Suppress  Columns,Html  Converter  Core  Node  Renderer  get  Html  Converter  Phases  get  Html  Node  Renderer  Handlers  render  Document  get  Max  Repeated  Chars  has  Children  Of  Type  is  First  Child  is  Last  Child  process  Default  process  A  process  Abbr  process  Block  Quote  process  Br  process  Code  process  Del  handle  Div  Table  handle  Div  Table  Row  handle  Div  Table  Cell  has  Intersection  process  Div  process  Dl  handle  Definition  process  Emphasis  process  Hr  process  Img  process  Input  process  Ins  process  Strong  process  Sub  process  Sup  process  Math  handle  List  Item  has  List  Item  Parent  have  List  Item  Ancestor  handle  List  process  Li  process  Ol  process  Ul  process  Svg  process  P  process  Heading  process  Pre  process  Table  handle  Table  Section  handle  Table  Row  handle  Table  Caption  handle  Table  Cell  matching  Text  convert  Numeric  process  Unwrapped  process  Wrapped  process  Span  process  Comment  process  Text,Html  Markdown  Writer,,Html  Markdown  Writer  Html  Markdown  Writer  Html  Markdown  Writer  get  Empty  Appendable  last  Block  Quote  Child  Prefix  process  Aside,0,0
139,process  Emoji,Element  Html  Node  Converter  Context  Html  Markdown  Writer,void,,has  Attr  append  append  append  attr  has  Attr  get  Emoji  From  U  R  I  attr  append  append  append  render  Default,Html  Markdown  Writer,,Html  Markdown  Writer  Html  Markdown  Writer  Html  Markdown  Writer  get  Empty  Appendable  last  Block  Quote  Child  Prefix  process  Aside,Html  Converter  Core  Node  Renderer,emoji  alt  prefix  numeric  dot  list  pat  numeric  paren  list  pat  non  numeric  dot  list  pat  non  numeric  paren  list  pat  bullet  list  pat  alpha  numeral  pat  explicit  Link  Text  Tags  my  Abbreviations  my  Macros  Map  my  Html  Converter  Options  my  Table  my  Table  Suppress  Columns,Html  Converter  Core  Node  Renderer  get  Html  Converter  Phases  get  Html  Node  Renderer  Handlers  render  Document  get  Max  Repeated  Chars  has  Children  Of  Type  is  First  Child  is  Last  Child  process  Default  process  A  process  Abbr  process  Block  Quote  process  Br  process  Code  process  Del  handle  Div  Table  handle  Div  Table  Row  handle  Div  Table  Cell  has  Intersection  process  Div  process  Dl  handle  Definition  process  Emphasis  process  Hr  process  Img  process  Input  process  Ins  process  Strong  process  Sub  process  Sup  process  Math  handle  List  Item  has  List  Item  Parent  have  List  Item  Ancestor  handle  List  process  Li  process  Ol  process  Ul  process  Svg  process  P  process  Heading  process  Pre  process  Table  handle  Table  Section  handle  Table  Row  handle  Table  Caption  handle  Table  Cell  matching  Text  convert  Numeric  process  Unwrapped  process  Wrapped  process  Span  process  Comment  process  Text,1,0
